sequence_id,game_id,trial_num,trial_name,condition,agent_type,agent_start_position,tree_positions,tree_rewards,tree_visibility,rows,cols,total_steps,berries_needed,agent_path_num_trees,agent_path_tree_positions,agent_path_tree_rewards,agent_path_tree_visibility,agent_path_reward,agent_path_succeeded,predicted_path_num_trees,predicted_path_num_overlapping_trees,predicted_path_tree_positions,predicted_path_tree_rewards,predicted_path_tree_visibility,predict_time_spent,observe_time_spent,practice_sequence_time_spent
0110-cc49d7ad-693a-4e4f-a9f8-0c75e9317943,0528-f50502d2-bd41-4096-a2f9-7a55a566a760,5,trial_458,environment_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",18817.0,8807.0,27626.0
7661-168a9371-261c-478a-a203-76516cc6ccbb,0557-8d8c6c2c-26b7-4453-bd73-7b9b8530de7b,0,trial_830,trait_counterfactual,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,2,0,"[[7, 8], [5, 9]]","[8, 7]","[1, 1]",33434.0,7368.0,40807.0
8911-46b429a7-8fb6-4c88-821d-e0e2ac4fd51c,0557-8d8c6c2c-26b7-4453-bd73-7b9b8530de7b,1,trial_761,trait_counterfactual,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,3,"[[1, 4], [4, 4], [6, 4], [6, 6]]","[2, 4, 9, 9]","[0, 1, 1, 1]",11059.0,7367.0,18428.0
9199-bfbfc0f9-c15b-4f03-bc2d-304374182983,0557-8d8c6c2c-26b7-4453-bd73-7b9b8530de7b,2,trial_536,trait_counterfactual,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,1,"[[9, 10], [9, 4]]","[9, 8]","[1, 0]",13975.0,6553.0,20529.0
6483-25cca9b6-3d63-4949-8c6c-8c1d479a98e1,0557-8d8c6c2c-26b7-4453-bd73-7b9b8530de7b,3,trial_980,trait_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",10724.0,6958.0,17684.0
3807-45ec9bb0-723b-467d-9793-f67013d94042,0557-8d8c6c2c-26b7-4453-bd73-7b9b8530de7b,4,trial_806,trait_counterfactual,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,1,"[[1, 2], [4, 4], [3, 6]]","[5, 1, 5]","[1, 1, 1]",8523.0,6953.0,15478.0
4472-b686cab9-e6f1-45f4-b75d-685a7e505145,0557-8d8c6c2c-26b7-4453-bd73-7b9b8530de7b,5,trial_458,trait_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,3,0,"[[9, 4], [10, 3], [10, 2]]","[5, 2, 6]","[1, 0, 0]",6355.0,6557.0,12914.0
5292-47feffb1-3867-47e7-927a-401a116f85f3,0601-fd456eea-9a45-429b-9c79-3dc145f26722,0,trial_806,trait_counterfactual,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,2,2,"[[1, 7], [4, 8]]","[8, 8]","[0, 1]",9476.0,9211.0,18691.0
5905-3f12f273-d10d-4fc8-af04-98295dc5bf3a,0601-fd456eea-9a45-429b-9c79-3dc145f26722,1,trial_458,trait_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",12012.0,8820.0,20834.0
6010-8b4b9ea8-7e4b-4e6b-a58d-876d892326a9,0601-fd456eea-9a45-429b-9c79-3dc145f26722,2,trial_761,trait_counterfactual,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",11598.0,9605.0,21205.0
2340-fe0dd0e7-be2a-456a-92f1-e678d1d1a197,0601-fd456eea-9a45-429b-9c79-3dc145f26722,3,trial_830,trait_counterfactual,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,3,1,"[[10, 9], [7, 8], [5, 9]]","[3, 8, 7]","[1, 1, 1]",27565.0,9608.0,37178.0
1105-2fa9449c-4333-487e-b28d-2c5fa5718930,0601-fd456eea-9a45-429b-9c79-3dc145f26722,4,trial_536,trait_counterfactual,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",14265.0,8821.0,23088.0
1957-ab58fb15-55cd-44a1-9569-71f789b29a1b,0601-fd456eea-9a45-429b-9c79-3dc145f26722,5,trial_980,trait_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",11147.0,9207.0,20356.0
5179-acfda048-fb1a-4246-aae7-97101d85eafc,0728-4a281bee-9e35-4d82-b9be-4cdb096338fb,0,trial_761,environment_counterfactual,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",24758.0,14970.0,39736.0
5906-2a35afb7-22aa-48ea-bc23-f439e47ba751,0728-4a281bee-9e35-4d82-b9be-4cdb096338fb,1,trial_536,environment_counterfactual,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",46318.0,14167.0,60491.0
8946-ece807da-e9ad-4f55-8066-1177d36df9e5,0728-4a281bee-9e35-4d82-b9be-4cdb096338fb,2,trial_458,environment_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",37909.0,13859.0,51773.0
5358-dd2eb604-9e52-436e-9b8c-aa80be2955a4,0728-4a281bee-9e35-4d82-b9be-4cdb096338fb,3,trial_830,environment_counterfactual,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,4,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",30943.0,15044.0,45992.0
4540-7e823ae5-9a21-4d70-a827-a5074f26d3c9,0728-4a281bee-9e35-4d82-b9be-4cdb096338fb,4,trial_806,environment_counterfactual,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",36228.0,15205.0,51437.0
6868-718aa636-bc9f-41b8-b88f-89e0e5ce1916,0728-4a281bee-9e35-4d82-b9be-4cdb096338fb,5,trial_980,environment_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",14288.0,15216.0,29508.0
0414-8431e4ff-e5fa-4cbd-8e43-57f86ba944db,0738-d3d5bb7e-b3dd-4abe-9944-3df3a2e515df,0,trial_761,trait_counterfactual,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",25575.0,9619.0,35199.0
1677-13a53ab1-a543-4ff2-8f1b-d58f00ee47f3,0738-d3d5bb7e-b3dd-4abe-9944-3df3a2e515df,1,trial_458,trait_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,3,0,"[[9, 4], [10, 3], [10, 2]]","[5, 2, 6]","[1, 0, 0]",66767.0,8802.0,75575.0
5864-653a0fcd-7b68-494d-b961-64bce64e4077,0738-d3d5bb7e-b3dd-4abe-9944-3df3a2e515df,2,trial_806,trait_counterfactual,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,2,"[[1, 2], [1, 7], [2, 10]]","[5, 8, 5]","[1, 0, 1]",12304.0,9230.0,21536.0
9479-8f095651-8689-4d2b-898e-39aebba463e6,0738-d3d5bb7e-b3dd-4abe-9944-3df3a2e515df,3,trial_536,trait_counterfactual,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",15416.0,8798.0,24216.0
3796-5918e007-5f88-4aa3-a9f5-46fb0c0f86bc,0738-d3d5bb7e-b3dd-4abe-9944-3df3a2e515df,4,trial_830,trait_counterfactual,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,3,1,"[[10, 9], [5, 9], [3, 10]]","[3, 7, 5]","[1, 1, 1]",28559.0,9590.0,38152.0
4793-c3e2acc1-9bfe-4781-bb98-d4da33d58f0a,0738-d3d5bb7e-b3dd-4abe-9944-3df3a2e515df,5,trial_980,trait_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",22783.0,9226.0,32012.0
5739-fdec4d55-247b-41c2-8e9c-5236a6814f82,0753-4a357549-00d9-4a69-a863-059c77803635,0,trial_980,trait_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,2,"[[2, 1], [1, 5], [2, 6]]","[3, 3, 1]","[1, 0, 0]",31440.0,9271.0,40717.0
9195-9b8c203b-752f-4a5a-9d1b-e90230c18ed0,0753-4a357549-00d9-4a69-a863-059c77803635,1,trial_761,trait_counterfactual,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",26984.0,9595.0,36582.0
0292-fcab4952-9d55-4af8-a1ee-94c8a4818796,0753-4a357549-00d9-4a69-a863-059c77803635,2,trial_806,trait_counterfactual,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,2,"[[1, 2], [3, 6], [1, 7]]","[5, 5, 8]","[1, 1, 0]",19930.0,9217.0,29150.0
9061-7d225240-c16f-43e4-8e6a-501b9aa196a5,0753-4a357549-00d9-4a69-a863-059c77803635,3,trial_458,trait_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,3,0,"[[9, 4], [10, 3], [10, 2]]","[5, 2, 6]","[1, 0, 0]",40734.0,8806.0,49544.0
8563-09486645-e888-49c3-bb19-b5df507261e0,0753-4a357549-00d9-4a69-a863-059c77803635,4,trial_536,trait_counterfactual,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",19226.0,8819.0,28048.0
8125-ed212d63-fc0c-4786-979b-bb5df8873c1b,0753-4a357549-00d9-4a69-a863-059c77803635,5,trial_830,trait_counterfactual,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,3,1,"[[10, 9], [7, 8], [5, 9]]","[3, 8, 7]","[1, 1, 1]",22153.0,9596.0,31752.0
2257-38ede995-47ad-4948-b101-70ebfbf342f3,0761-d8c119a1-505c-4ee8-9226-54c9397e759e,0,trial_830,trait_counterfactual,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,1,0,"[[8, 2]]",[6],[0],21744.0,9628.0,31377.0
4904-018a7705-3659-4d27-a347-5b038f086505,0761-d8c119a1-505c-4ee8-9226-54c9397e759e,1,trial_806,trait_counterfactual,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,2,"[[1, 2], [1, 7], [3, 6]]","[5, 8, 5]","[1, 0, 1]",49358.0,9214.0,58575.0
1431-8d3ac086-2dd1-4081-a895-3dcb70539f89,0761-d8c119a1-505c-4ee8-9226-54c9397e759e,2,trial_761,trait_counterfactual,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,3,"[[1, 4], [4, 4], [6, 4], [6, 6]]","[2, 4, 9, 9]","[0, 1, 1, 1]",22368.0,9630.0,32000.0
2060-9718f2b5-6542-4304-8935-edd89dadbcb8,0761-d8c119a1-505c-4ee8-9226-54c9397e759e,3,trial_536,trait_counterfactual,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,1,"[[9, 10], [9, 4]]","[9, 8]","[1, 0]",17199.0,8804.0,26005.0
1587-764f3ceb-9844-48e7-bbd0-be52516addff,0761-d8c119a1-505c-4ee8-9226-54c9397e759e,4,trial_458,trait_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,3,0,"[[9, 4], [10, 3], [10, 2]]","[5, 2, 6]","[1, 0, 0]",17999.0,8795.0,26796.0
2929-7f03c540-a61a-4a50-8966-dee281897a78,0761-d8c119a1-505c-4ee8-9226-54c9397e759e,5,trial_980,trait_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,2,"[[2, 1], [2, 6], [1, 5]]","[3, 1, 3]","[1, 0, 0]",22175.0,9208.0,31386.0
2651-aa8fa31c-7599-4f5e-840c-8fa880673063,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,0,trial_536,trait_causal,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,1,"[[9, 10], [9, 4]]","[9, 8]","[1, 0]",30244.0,8816.0,39064.0
4532-44d36ab8-8420-4c1e-bec8-34a0d6af9704,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,1,trial_830,trait_causal,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,4,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",52765.0,9610.0,62377.0
4293-1332cf6c-068c-4da4-b26e-085ffdf4ac64,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,2,trial_980,trait_causal,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",27093.0,9204.0,36299.0
7296-f80fa981-0a82-407a-9143-5b8f4ab8dbe1,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,3,trial_458,trait_causal,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",28974.0,8798.0,37774.0
4070-0dc0d1ef-a4d1-4140-8506-9dc81611668e,0779-31fab7dc-6922-48c8-8ca6-9d4012a55d08,4,trial_761,trait_causal,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",23545.0,9610.0,33157.0
